restaurant_no,restaurant_name,city,address,rating,cost_per_person,cuisine,restaurant_link,menu_category,item,price,veg_or_nonveg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Gift Packs","Dry Fruits 500 Gms Pack",580,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Gift Packs","Turkish Baklawa Square Tin",600,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,Sweets,"Meetaaz-18 Pcs",600,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Indian Bakery",Trio,610,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Dry Fruits","Mamra Badam",679,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Gift Packs","Dry Fruits-600 Gm Pack",737,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Gift Hampers","Charbagh Hamper",2095,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Gift Hampers","Ishafan Hamper",2667,Veg
2,"Anand Sweets and Savouries",Bangalore,"Anand Sweets and Savouries, 143/A, 60 Feet Road, 5th Block, Koramangala, Bengaluru, Karnataka 560034",4.4,300,"Sweets,Snacks",https://www.swiggy.com/restaurants/anand-sweets-and-savouries-5th-block-koramangala-bangalore-2,"Gift Hampers","Silver Moon Hamper",3429,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Starters,"Simla Mushroom",20,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Starters,"Simla Paneer",20,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Fried Rice,noodles & Rice","Mutton Fried Rice",22,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Fried Rice,noodles & Rice","Prawn Fried Rice",22,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Fried Rice,noodles & Rice","Mutton Noodles",22,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Fried Rice,noodles & Rice","Prawn Noodles",22,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Main Course","Mutton Botti Kulambu",24,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Water Bottle",25,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Coin Parotta",48,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Wheat Parotta [2 Pcs]",48,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Recommended,Pepsi,60,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Idly [2 Pcs]",60,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","7 UP",60,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages",Pepsi,60,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Recommended,"Appam [2 Pcs]",71,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Appam [2 Pcs]",71,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Idiyappam [3 Pcs]",71,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Starters,"Sunday Chicken",77,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads",Pulka,78,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special",Chappathi,80,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads",Naan,84,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads",Kulcha,84,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads",Roti,84,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads","Tandoori Parotta",84,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Egg Special","Boiled Egg [2 Pcs]",86,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special",Parotta,86,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads","Butter Roti",90,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads","Butter Naan",90,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Egg Special","Egg Podimas",92,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Egg Special","Plain Omelette Double",92,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Recommended,"Fresh Lime Juice Salt",95,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Recommended,"Fresh Lime Juice Sweet",95,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Fresh Lime Juice Salt",95,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Fresh Lime Juice Sweet",95,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads","Garlic Naan",96,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Ceylon Parotta",99,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Plain Dosai",99,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Kal Dosai",99,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Egg Special","Masala Omelette Double",105,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Recommended,"Fresh Lime Soda Sweet & Salt",107,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Fresh Lime Soda Sweet & Salt",107,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Indian Breads","Alu Paratha",108,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Ghee Dosai",113,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Neer Moru",113,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Gulab Jamun",114,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Egg Appam [1 Pc]",119,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Ceylon Egg Parotta",124,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Mutton Kheema Appam [1 Pc]",125,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Sweet Lassi",125,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Salt Lassi",125,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Lemon Mint Juice",125,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Kuzhil Paniyaram",129,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Egg Dosai",131,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Egg Uthappam",131,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Carrot Halwa",132,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Fried Rice,noodles & Rice","Steamed Basmati Rice",138,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Salna Parotta",145,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Egg Special","Anjappar Spl Egg Fry",146,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Paper Dosai",149,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Pineapple Juice",149,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Orange Juice",149,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Sweet Lime Juice",149,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Veg Clear Soup",151,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Cream Of Mushroom",151,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Hot & Sour Veg Soup",151,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Mulligatawny Soup",151,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Sweet Corn Veg Soup",151,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Tomato Soup",151,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Chettinad Mutton Bone Soup",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Sweet Corn Chicken Soup",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Chicken Clear Soup",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Chettinad Kozhi Soup",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Hot & Sour Chicken Soup",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Milagutuwany Chicken Soup",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Nandu Milagu Rasam",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Soup [immunity Boosters]","Nattu Kozhi Milagu Rasam",169,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Veg Kothu Parotta",180,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Egg Special","Egg Masala",182,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,Starters,"Fire Wood Chicken",185,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Apple Juice",185,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"South Indian Special","Egg Kothu Parotta",190,Non-veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Chocolate Milkshake",192,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Pista Milkshake",192,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Strawberry Milkshake",192,Veg
3,Anjappar,Bangalore,"Anjappar, 4, 17th Main, Near BDA Complex, 100 Feet Road, 4th B Block,Koramangala",3.9,600,"Chettinad,Thalis",https://www.swiggy.com/restaurants/anjappar-4th-b-block-koramangala-bangalore-3,"Dessert And Beverages","Vanilla Milkshake",192,Veg
